id,name,phone,email,cuisine_type,price_range,vat_code
9219,Cheese Trail,734252162,Cheese@mail.com,american,$,64332738
9220,Whisk Bites,130702934,Whisk@protonmail.com,mexican,$$,71250700
9221,Silver Twist,353870119,Silver@protonmail.com,vegetarian,$$$$,26151920
9222,Bella Cuisine,366810075,Bella@protonmail.com,american,$$$$,89245116
9223,Epicurean Trail,497066948,Epicurean@icloud.com,american,$,76411488
9224,Epicurean Zest,166654154,Epicurean@protonmail.com,italian,$$$,60325919
9225,City Plate,224803423,City@mail.com,japanese,$$,79335140
9226,Cheese Oven,516717234,Cheese@icloud.com,vegetarian,$$$$,62371474
9227,Taste Gourmet,432376582,Taste@yahoo.com,italian,$$$$,44067082
9228,Sunny Tales,389330908,Sunny@yahoo.com,american,$,30939827
9229,Fusion Nook,323246527,Fusion@icloud.com,italian,$$$,44671238
9230,Mosaic Street Cafe,730648808,Mosaic@aol.com,italian,$,50055959
9231,Harbor Tastes,633448838,Harbor@icloud.com,vegetarian,$$$$,88650877
9232,Urban Fare,534706726,Urban@outlook.com,arabic,$$,98785742
9233,Zen Kettle,368421084,Zen@gmail.com,vegetarian,$,40237167
9234,Blue Fusion,833963855,Blue@hotmail.com,american,$,77111898
9235,Golden Gourmet,605012497,Golden@yahoo.com,japanese,$$,46515503
9236,City Kitchen,281536226,City@outlook.com,thai,$$$,35772561
9237,Silver Nook,793410581,Silver@aol.com,arabic,$$,22536335
9238,Silver Haven,975170658,Silver@outlook.com,japanese,$$$,93917904
9239,Urban Fusion,809865429,Urban@zoho.com,thai,$$$$,65427514
9240,Bella Perfection,776229737,Bella@gmail.com,american,$$$,19641652
9241,Zen Greens,987906030,Zen@protonmail.com,mexican,$$$,57983965
9242,Spice Trail,199492357,Spice@gmail.com,arabic,$$$,49079147
9243,Twisted Seasons,419737270,Twisted@zoho.com,mexican,$,41021272
9244,Brick Gourmet,226830704,Brick@yahoo.com,italian,$$$,27944421
9245,Epicurean Please,214905653,Epicurean@icloud.com,american,$,38575417
9246,Global Edge,530731082,Global@yahoo.com,american,$,41715162
9247,Crispy Haven,924792503,Crispy@mail.com,italian,$$$$,47705408
9248,Lemon Delights,556512496,Lemon@zoho.com,arabic,$,11089138
9249,Crafted Seasons,509573670,Crafted@outlook.com,thai,$$$$,98502905
9250,Brick Plate,224567818,Brick@mail.com,mexican,$$,73602152
9251,Nectar Eats,561813775,Nectar@zoho.com,american,$,67413703
9252,Tender Spoon,845927971,Tender@icloud.com,japanese,$$$,72045119
9253,Savor Zest,389766980,Savor@yahoo.com,mexican,$$$,31026228
9254,Plated Bites,613920918,Plated@gmx.com,vegetarian,$,31352117
9255,Spice Bites,784535838,Spice@yahoo.com,thai,$$$,78321335
9256,The Bistro,810459613,The@mail.com,thai,$$$$,12779081
9257,Tender Plate,555275519,Tender@zoho.com,arabic,$,49018655
9258,Harbor Perfection,695010592,Harbor@gmail.com,mexican,$$$$,83629967
9259,Harbor Grind,472269661,Harbor@mail.com,arabic,$,54947607
9260,Urban Twist,537282764,Urban@hotmail.com,american,$$$$,23934012
9261,Harbor Delights,297235248,Harbor@gmx.com,american,$,20900543
9262,Savory Nook,593216664,Savory@aol.com,mexican,$$,13863095
9263,Eternal Bites,586342830,Eternal@hotmail.com,thai,$$$$,56773706
9264,Bella Edge,663495865,Bella@gmx.com,mexican,$$,73926048
9265,Spice Tastes,444784111,Spice@hotmail.com,american,$,95251153
9266,Pasta Perfection,722199251,Pasta@protonmail.com,thai,$$$$,31096312
9267,Bella Trail,978646299,Bella@protonmail.com,japanese,$$$,75162529
9268,Fusion Crunch,743984546,Fusion@gmail.com,vegetarian,$,52301655
9269,Epicurean Delights,314501871,Epicurean@mail.com,italian,$,29101219
9270,Eternal & Sugar,178999888,Eternal@aol.com,japanese,$,28033220
9271,City Bliss,439178376,City@outlook.com,japanese,$$,27465258
9272,Global Greens,440805325,Global@gmx.com,japanese,$$$,92055059
9273,Plated Delights,330642598,Plated@mail.com,thai,$$,27729317
9274,Savory Spoon,455289000,Savory@icloud.com,italian,$$,87932111
9275,Urban & Savor,784899889,Urban@gmx.com,mexican,$$$$,47582801
9276,Zen Harvest,198178590,Zen@icloud.com,mexican,$$$$,67378355
9277,Chop Side Grill,840761543,Chop@gmx.com,american,$$$$,13250355
9278,Crafted Haven,428402333,Crafted@hotmail.com,arabic,$$$$,40662668
9279,Mango Chop House,948163621,Mango@protonmail.com,thai,$$$$,39436188
9280,Red Side Grill,433036710,Red@hotmail.com,italian,$$,54544388
9281,Mango Spoon,859810414,Mango@aol.com,italian,$$,31798142
9282,Blue Bistro,941602851,Blue@protonmail.com,vegetarian,$$,94476082
9283,Red Oven,724997773,Red@zoho.com,thai,$$$,98247034
9284,Bella Seasons,687681231,Bella@aol.com,vegetarian,$$,20497232
9285,The Palace,863990136,The@outlook.com,japanese,$$$,67617966
9286,Sip Palace,377189336,Sip@gmx.com,mexican,$$$,68787779
9287,Ocean View Bistro,381068818,Ocean@icloud.com,american,$$$$,56557820
9288,Basil Palace,402802302,Basil@outlook.com,japanese,$$$$,70814987
9289,Urban Bistro,606775999,Urban@outlook.com,thai,$$$,29932107
9290,Ocean & Savor,659181800,Ocean@yahoo.com,italian,$$$,32205205
9291,Nectar Nook,449109758,Nectar@icloud.com,arabic,$$$,47812187
9292,Crafted Pepper Grill,975938856,Crafted@gmx.com,american,$$,25141144
9293,Crispy Edge,748248536,Crispy@zoho.com,american,$$$,87771988
9294,Gourmet Palace,323495130,Gourmet@gmail.com,arabic,$,67821639
9295,Table Grind,907710553,Table@protonmail.com,arabic,$$$$,48626116
9296,Harbor Kitchen,267787283,Harbor@yahoo.com,italian,$$,63702883
9297,Tender Plate,719982786,Tender@protonmail.com,japanese,$$$,55328282
9298,Whisk & Fresh,426580853,Whisk@gmx.com,arabic,$$,17871439
9299,Bella Roaming Fork,415097930,Bella@icloud.com,thai,$$$,91556909
9300,Red Greens,497837476,Red@icloud.com,mexican,$,41356794
9301,Savory Delights,952329561,Savory@mail.com,mexican,$$$$,55336838
9302,Silver Crunch,982209549,Silver@outlook.com,japanese,$$,87098959
9303,The Street,606660264,The@icloud.com,american,$,22808215
9304,Zen Zest,120087614,Zen@icloud.com,mexican,$,33310744
9305,Golden Kettle,321986654,Golden@aol.com,vegetarian,$$$$,23803792
9306,Basil Pepper Grill,226048388,Basil@zoho.com,vegetarian,$,43783196
9307,Epicurean Garden,642630500,Epicurean@outlook.com,japanese,$,28274779
9308,Harbor Spoon,170934825,Harbor@protonmail.com,american,$$$,82892629
9309,Copper Trail,248875487,Copper@aol.com,thai,$$$$,64507085
9310,Harbor Delights,282618503,Harbor@zoho.com,vegetarian,$$$$,44140364
9311,Crafted Kettle,867131786,Crafted@yahoo.com,american,$$$,62494575
9312,Sunny Chop House,556833546,Sunny@icloud.com,arabic,$$$$,20738771
9313,Urban Street Cafe,852522693,Urban@outlook.com,mexican,$$$$,81288835
9314,Red Please,598118733,Red@protonmail.com,thai,$$$$,87587729
9315,Crafted Garden,423734895,Crafted@yahoo.com,vegetarian,$,97406718
9316,Global Bliss,842484405,Global@aol.com,italian,$$$,70317820
9317,Savory Bistro,275237166,Savory@hotmail.com,thai,$$$,47334324
9318,Sip Pepper Grill,116601995,Sip@protonmail.com,thai,$$$$,70886475
9319,Sip Tastes,723658056,Sip@icloud.com,italian,$$$,13869642
9320,City & Sugar,878043767,City@icloud.com,vegetarian,$$,11059669
9321,Urban Fare,692129289,Urban@zoho.com,arabic,$$$$,81569949
9322,Minty Moments,556849124,Minty@yahoo.com,italian,$$$$,79223530
9323,Bella Please,858034560,Bella@hotmail.com,vegetarian,$$,24697218
9324,Chop Perfection,230265499,Chop@protonmail.com,american,$,18995840
9325,Taste Delights,184261611,Taste@zoho.com,italian,$,79634318
9326,Bella Zest,337744804,Bella@protonmail.com,arabic,$$$,38490747
9327,Savory Trail,592267528,Savory@gmail.com,italian,$$,99567061
9328,Urban Twist,784231095,Urban@aol.com,italian,$$$,87580573
9329,Spice Kitchen,709148555,Spice@protonmail.com,thai,$$,97915403
9330,Table Oven,581260609,Table@protonmail.com,italian,$,51152446
9331,Brick Kettle,124395080,Brick@icloud.com,japanese,$$,99701722
9332,Mango Delights,262435586,Mango@protonmail.com,italian,$$$$,71807966
9333,Minty Trail,186253534,Minty@aol.com,american,$$$$,61274277
9334,Savor Grind,296882463,Savor@gmx.com,thai,$$$,30838893
9335,Brick Nook,330699623,Brick@icloud.com,vegetarian,$$$$,59958817
9336,Table Zest,656457483,Table@yahoo.com,vegetarian,$$$,35589688
9337,Pasta Cuisine,108041432,Pasta@outlook.com,arabic,$$$,48682923
9338,Lemon Greens,589567150,Lemon@mail.com,thai,$$$,27445568
9339,Crisp & Savor,512582684,Crisp@outlook.com,thai,$$$,78773222
9340,Tender Street,741992602,Tender@mail.com,italian,$$$,33663829
9341,Eternal Moments,102295542,Eternal@zoho.com,american,$$$,79750681
9342,Crisp Fare,817452721,Crisp@gmx.com,japanese,$$,40882123
9343,Whisk Palace,106282321,Whisk@aol.com,mexican,$$$,56275777
9344,Epicurean Delights,584998362,Epicurean@yahoo.com,american,$,47291447
9345,Tender Gourmet,615207071,Tender@gmx.com,japanese,$$$,21984583
9346,The Haven,228716605,The@icloud.com,japanese,$$$,23786960
9347,Tender Fare,624940864,Tender@protonmail.com,arabic,$$$$,27214124
9348,Crisp Chop House,143716707,Crisp@icloud.com,vegetarian,$$,88053076
9349,Wholesome Haven,633452846,Wholesome@zoho.com,japanese,$,16745895
9350,Global & Sugar,691177102,Global@gmail.com,vegetarian,$$$$,10668307
9351,Red Delights,617095542,Red@hotmail.com,italian,$$$,53338364
9352,Minty Gourmet,976478966,Minty@gmx.com,thai,$$$,31654508
9353,Red Please,100981711,Red@aol.com,mexican,$$$,53014267
9354,Urban Fare,975631634,Urban@zoho.com,vegetarian,$$,17202114
9355,Red & Savor,666394185,Red@zoho.com,mexican,$$,90803460
9356,Blue Bites,456772239,Blue@hotmail.com,vegetarian,$$,21057596
9357,Minty & Fresh,789252811,Minty@gmail.com,italian,$,22977889
9358,Sunny Wok,271448035,Sunny@icloud.com,thai,$$$$,61244487
9359,Red Street,672293896,Red@yahoo.com,thai,$$$$,64695577
9360,Table & Sugar,623318100,Table@hotmail.com,american,$$$$,17304498
9361,Whisk Street Cafe,558704421,Whisk@yahoo.com,mexican,$$$$,10375079
9362,Pasta Trail,942514968,Pasta@gmail.com,thai,$$,59064378
9363,Epicurean Pepper Grill,635573769,Epicurean@gmail.com,american,$$,97963087
9364,Cheese Bites,993374995,Cheese@aol.com,american,$$$,83271185
9365,Cheese Oven,972768608,Cheese@zoho.com,thai,$,39197227
9366,Cheese Seasons,204440323,Cheese@gmx.com,japanese,$$$$,78942403
9367,Zen Plate,306204227,Zen@gmx.com,japanese,$,79398242
9368,Brick Grind,496189459,Brick@outlook.com,american,$$$,75942543
9369,Savory Wok,622507848,Savory@icloud.com,arabic,$$$,39130094
9370,Mango Gourmet,245919963,Mango@mail.com,american,$$$,56742852
9371,Gourmet Spoon,241288916,Gourmet@outlook.com,italian,$,59318309
9372,Harbor Grind,897669807,Harbor@zoho.com,vegetarian,$$$,21919208
9373,Minty & Sugar,785010152,Minty@gmail.com,arabic,$$$$,65452492
9374,Blue Tastes,289250104,Blue@hotmail.com,mexican,$,54013461
9375,Twisted Delights,682749333,Twisted@gmail.com,arabic,$$$,96521720
9376,Mango Nook,285854231,Mango@zoho.com,mexican,$,97940943
9377,City Greens,460540282,City@yahoo.com,american,$$$$,41076178
9378,Wholesome Bistro,540588268,Wholesome@outlook.com,thai,$$$$,18895237
9379,Zen Perfection,111276020,Zen@yahoo.com,american,$,54547756
9380,City Garden,297551599,City@aol.com,mexican,$,67970287
9381,Epicurean Delights,521638606,Epicurean@hotmail.com,mexican,$,76181094
9382,Urban Roaming Fork,469919636,Urban@yahoo.com,american,$$$$,91980462
9383,Chop Delights,892892035,Chop@gmx.com,japanese,$$$,58646395
9384,Epicurean Kitchen,282482337,Epicurean@gmx.com,italian,$$$,95917599
9385,Pasta Nook,692269177,Pasta@zoho.com,japanese,$$$$,43195643
9386,Golden Kitchen,409083763,Golden@zoho.com,arabic,$$$$,19156939
9387,Eternal Bliss,871703065,Eternal@hotmail.com,arabic,$$,74236934
9388,The Wok,929057590,The@yahoo.com,italian,$$,68995505
9389,Wholesome Oven,396286959,Wholesome@hotmail.com,italian,$$$$,25982336
9390,Gourmet & Fresh,737298799,Gourmet@gmx.com,arabic,$$$,76725359
9391,Crisp & Sugar,312236743,Crisp@hotmail.com,japanese,$,21019221
9392,Salt Nook,558921696,Salt@hotmail.com,japanese,$,57768005
9393,Cheese Plate,753226202,Cheese@aol.com,american,$$,32543624
9394,Spice Delights,252162574,Spice@outlook.com,italian,$,24177580
9395,Chop Haven,604211205,Chop@aol.com,japanese,$$,14355111
9396,Cheese Roaming Fork,738661228,Cheese@zoho.com,italian,$,53121398
9397,Copper Gourmet,198534381,Copper@protonmail.com,vegetarian,$,95584857
9398,Brick Street,541540163,Brick@yahoo.com,japanese,$,75467872
9399,The Oven,473898541,The@protonmail.com,american,$,81690997
9400,Eternal Harvest,324282486,Eternal@protonmail.com,arabic,$$$$,77770459
9401,Savory Eats,635483426,Savory@aol.com,italian,$$$$,16279936
9402,Epicurean Street,737961953,Epicurean@gmx.com,american,$$,25165596
9403,Global Plate,736594103,Global@protonmail.com,arabic,$,52872469
9404,Crafted Please,379469400,Crafted@gmail.com,thai,$$$$,87708379
9405,Plated & Ladle,147076300,Plated@icloud.com,american,$$$,94289039
9406,Crafted Moments,311163605,Crafted@yahoo.com,american,$$,74269143
9407,Taste Cuisine,425522060,Taste@aol.com,arabic,$,71222874
9408,Urban & Fresh,852926958,Urban@gmail.com,arabic,$,12579737
9409,Lemon Chop House,952130409,Lemon@gmail.com,american,$$$,22666736
9410,Cheese Side Grill,879718043,Cheese@mail.com,japanese,$,37768583
9411,Silver Kettle,629717299,Silver@protonmail.com,italian,$$$$,79532654
9412,Tender & Savor,881751869,Tender@mail.com,thai,$$$$,76695229
9413,The Street,667187146,The@gmail.com,american,$$$,22032673
9414,Wholesome Greens,537308898,Wholesome@gmx.com,thai,$$$,75415900
9415,Minty Kitchen,131395182,Minty@yahoo.com,american,$$$,61849961
9416,Ocean Palace,337396473,Ocean@gmx.com,vegetarian,$$,44692979
9417,Urban Perfection,624261607,Urban@zoho.com,mexican,$$$$,99360749
9418,Blue Zest,503187777,Blue@mail.com,american,$$,38245842
9419,Gourmet Seasons,534332968,Gourmet@zoho.com,italian,$$$$,48306980
9420,Minty & Savor,226534879,Minty@yahoo.com,japanese,$,94827153
9421,Sunny Street,997025281,Sunny@zoho.com,thai,$$,76895187
9422,Blue Crunch,841727379,Blue@aol.com,thai,$$,98354070
9423,Savory Side Grill,888340303,Savory@gmx.com,mexican,$$,72920626
9424,Plated Delights,233919267,Plated@outlook.com,italian,$$,78590867
9425,Spice Fusion,618680013,Spice@aol.com,thai,$$$,48627615
9426,Table Delights,684239964,Table@gmail.com,vegetarian,$,52189345
9427,Mango Bites,895157947,Mango@gmail.com,thai,$,69117443
9428,Mango Trail,721299145,Mango@gmail.com,vegetarian,$$$$,21006922
9429,Crisp & Fresh,659201720,Crisp@protonmail.com,thai,$,62238162
9430,Savory Fare,549207519,Savory@aol.com,arabic,$$,96812211
9431,Lemon Grind,706643971,Lemon@hotmail.com,american,$$,66654827
9432,Ocean Haven,943071977,Ocean@aol.com,american,$$$,22097623
9433,Savory Delights,172406979,Savory@gmx.com,thai,$$$$,37158648
9434,Whisk & Ladle,437020415,Whisk@yahoo.com,italian,$$$,94239606
9435,Salt View Bistro,825433926,Salt@mail.com,italian,$$$$,50148054
9436,Crafted Cuisine,316182596,Crafted@hotmail.com,american,$$$,71450838
9437,Crispy Bistro,747695547,Crispy@zoho.com,american,$$$$,54258475
9438,Chop Chop House,618955823,Chop@hotmail.com,thai,$$,21608747
9439,Urban Grind,266302571,Urban@icloud.com,italian,$,94237793
9440,Cheese Harvest,558716143,Cheese@icloud.com,mexican,$$,67169220
9441,Sunny Trail,361088882,Sunny@icloud.com,mexican,$$,19786240
9442,Crafted Seasons,900755608,Crafted@protonmail.com,mexican,$$$,28511938
9443,Mango Street,161277458,Mango@icloud.com,italian,$,29849386
9444,Zen Nook,191435977,Zen@yahoo.com,japanese,$,31617565
9445,City Tales,774643585,City@outlook.com,mexican,$$$$,23691177
9446,Harbor & Sugar,661369048,Harbor@mail.com,japanese,$$,36361120
9447,Tender Harvest,629549409,Tender@icloud.com,mexican,$$$,11593506
9448,Taste Bites,605611820,Taste@gmx.com,american,$$$$,14330639
9449,Blue & Sugar,408358880,Blue@gmail.com,japanese,$$$,71475613
9450,Mosaic View Bistro,218580257,Mosaic@icloud.com,vegetarian,$,67044927
9451,Crafted Eats,195535020,Crafted@yahoo.com,vegetarian,$$,26053404
9452,Pasta Street Cafe,505337815,Pasta@yahoo.com,japanese,$$,11063864
9453,Harbor Delights,369170682,Harbor@icloud.com,japanese,$$,92889762
9454,Tender Cuisine,338301799,Tender@zoho.com,mexican,$$$,52641086
9455,Cheese Roaming Fork,477843896,Cheese@hotmail.com,mexican,$,81424508
9456,Global Kettle,808903970,Global@mail.com,mexican,$,77146224
9457,Sunny Moments,709065959,Sunny@gmail.com,thai,$$$$,69024648
9458,Brick Trail,395077312,Brick@zoho.com,arabic,$$,90758193
9459,Mango Bliss,428612268,Mango@gmail.com,arabic,$$,82278408
9460,Minty Moments,791168115,Minty@gmail.com,italian,$,52234613
9461,Tender & Fresh,927651839,Tender@outlook.com,american,$,49062805
9462,Basil Palace,758979679,Basil@icloud.com,arabic,$$$,29996939
9463,Chop & Savor,948474756,Chop@gmail.com,japanese,$,25463396
9464,Taste View Bistro,769254477,Taste@zoho.com,vegetarian,$,64718634
9465,Crisp Gourmet,311809767,Crisp@hotmail.com,arabic,$$,72223164
9466,Crafted Bistro,269323368,Crafted@aol.com,italian,$$$$,33658348
9467,Salt Bliss,548796232,Salt@zoho.com,thai,$$$,14864957
9468,Urban Fusion,145267542,Urban@yahoo.com,thai,$$$$,40201421
9469,Lemon Delights,397780408,Lemon@icloud.com,american,$$$,15219215
9470,Fusion Tastes,267338094,Fusion@mail.com,american,$$$$,98059645
9471,Zen Eats,130223293,Zen@aol.com,thai,$$,90143072
9472,Brick Cuisine,139824488,Brick@gmx.com,thai,$$,82113818
9473,Harbor Fusion,560743117,Harbor@yahoo.com,thai,$$$,27197319
9474,Nectar Trail,855077636,Nectar@mail.com,japanese,$$$$,46758448
9475,Eternal Fusion,399734844,Eternal@mail.com,mexican,$$$,28135198
9476,Golden Trail,320377116,Golden@outlook.com,italian,$,62386040
9477,Basil & Fresh,849529382,Basil@gmail.com,arabic,$,17143382
9478,Wholesome Crunch,831609360,Wholesome@yahoo.com,american,$$,79142863
9479,Plated Greens,353147632,Plated@outlook.com,japanese,$$,25124162
9480,City Seasons,926315024,City@gmx.com,japanese,$$,59982358
9481,Zen Trail,988782398,Zen@protonmail.com,thai,$,97267034
9482,Whisk Grind,487589234,Whisk@outlook.com,mexican,$$$$,25760034
9483,Crafted Please,216266917,Crafted@mail.com,vegetarian,$$,47995755
9484,Minty Fare,680474778,Minty@outlook.com,vegetarian,$,29147807
9485,Wholesome Cuisine,703485693,Wholesome@yahoo.com,arabic,$,85307133
9486,Cheese Greens,648216525,Cheese@zoho.com,vegetarian,$$,38347352
9487,Mosaic Perfection,812369875,Mosaic@gmail.com,italian,$$$$,43278668
9488,Fusion Trail,729117944,Fusion@outlook.com,vegetarian,$$$$,92661642
9489,Wholesome Crunch,980574698,Wholesome@aol.com,vegetarian,$,94222916
9490,Tender Palace,300350794,Tender@hotmail.com,american,$$$$,87162451
9491,Urban Greens,943559649,Urban@gmail.com,american,$$$$,70093301
9492,Eternal Kitchen,995332006,Eternal@aol.com,american,$,27645776
9493,Zen Eats,515815885,Zen@mail.com,arabic,$$$,91134363
9494,Eternal Greens,737519506,Eternal@icloud.com,american,$,65242284
9495,Golden Delights,292713896,Golden@protonmail.com,arabic,$,80791417
9496,Fusion Seasons,300725761,Fusion@protonmail.com,thai,$,61774532
9497,Plated Wok,547426131,Plated@outlook.com,american,$$$,45580586
9498,Zen Garden,170275810,Zen@hotmail.com,arabic,$,58865381
9499,Tender Bites,264395403,Tender@yahoo.com,italian,$$,52955238
9500,Ocean Tastes,747557925,Ocean@yahoo.com,arabic,$$,90620494
9501,Urban & Fresh,197484840,Urban@outlook.com,vegetarian,$,60908212
9502,Urban Delights,669472959,Urban@gmail.com,vegetarian,$$,13774312
9503,Brick Palace,857626751,Brick@yahoo.com,mexican,$$$$,57892686
9504,Bella & Sugar,555842178,Bella@icloud.com,arabic,$,50764503
9505,Urban Fusion,145769070,Urban@gmail.com,mexican,$,88783285
9506,Golden Greens,644685397,Golden@zoho.com,japanese,$$$$,48863024
9507,Global Fare,594963219,Global@aol.com,american,$$$$,14330701
9508,City Fusion,742987178,City@yahoo.com,thai,$,27197103
9509,Eternal Delights,411809674,Eternal@hotmail.com,arabic,$,99228777
9510,Spice Street Cafe,401225526,Spice@mail.com,american,$$$$,35631807
9511,Blue Zest,424316752,Blue@protonmail.com,mexican,$$,94340153
9512,Sip Nook,487019932,Sip@zoho.com,japanese,$$$$,86564676
9513,Bella Bites,660267677,Bella@yahoo.com,american,$$,31720159
9514,Maple Zest,879809161,Maple@gmail.com,japanese,$$$$,86244156
9515,Plated Gourmet,812837595,Plated@protonmail.com,japanese,$$$$,70860571
9516,Taste Plate,910295934,Taste@hotmail.com,mexican,$,18898217
9517,Table Delights,479880626,Table@protonmail.com,thai,$$,20749344
9518,Table Fusion,323081730,Table@gmail.com,japanese,$,29388252
9519,Wholesome Kitchen,280559807,Wholesome@hotmail.com,american,$$$,15411013
9520,Harbor Delights,365867236,Harbor@zoho.com,american,$$$,59216458
9521,Global Edge,896937839,Global@protonmail.com,mexican,$$,97017428
9522,Sunny & Savor,892639808,Sunny@gmx.com,japanese,$$$,32533112
9523,Savor Perfection,738076016,Savor@icloud.com,mexican,$$,20044784
9524,Urban Please,483504077,Urban@zoho.com,american,$$$$,67787027
9525,Pasta Palace,836750502,Pasta@aol.com,japanese,$$$,98078998
9526,Basil Seasons,138540095,Basil@gmail.com,american,$,72372987
9527,Taste Please,110886633,Taste@zoho.com,japanese,$,56116912
9528,Basil Kitchen,957059500,Basil@icloud.com,vegetarian,$,15152016
9529,Golden Trail,801872430,Golden@hotmail.com,mexican,$$,69900227
9530,Sip Trail,438725068,Sip@mail.com,japanese,$$,76538990
9531,Salt Bliss,905393483,Salt@outlook.com,vegetarian,$$$$,39642103
9532,Sip Zest,708041740,Sip@mail.com,thai,$$$$,44758874
9533,Taste Crunch,704290244,Taste@gmail.com,thai,$,83403888
9534,Sunny Nook,742983961,Sunny@zoho.com,japanese,$$,77857583
9535,Sunny Oven,469630215,Sunny@mail.com,american,$$$,30815807
9536,Epicurean Crunch,600830658,Epicurean@hotmail.com,thai,$$$$,75830446
9537,Spice Bliss,648650569,Spice@yahoo.com,american,$,64902611
9538,Lemon & Ladle,929347837,Lemon@mail.com,vegetarian,$$,90816251
9539,Cheese Kitchen,625032389,Cheese@protonmail.com,american,$,23195959
9540,Cheese Kitchen,742925680,Cheese@aol.com,american,$$$,12924310
9541,City Palace,614683388,City@zoho.com,arabic,$$$,39716471
9542,Lemon & Savor,813934737,Lemon@outlook.com,japanese,$$$$,54884949
9543,Cheese Perfection,899137929,Cheese@aol.com,american,$,50956795
9544,Zen & Ladle,361074133,Zen@protonmail.com,thai,$$,55926508
9545,Red Greens,722480678,Red@aol.com,vegetarian,$,94287971
9546,Lemon Zest,984623586,Lemon@hotmail.com,thai,$$$$,73948486
9547,Crisp & Ladle,615280431,Crisp@zoho.com,vegetarian,$$$$,35572976
9548,City Harvest,670347498,City@gmail.com,thai,$$,72603913
9549,The & Fresh,348224685,The@zoho.com,american,$,94384113
9550,Mosaic Oven,728375586,Mosaic@aol.com,mexican,$,39679185
9551,Twisted Chop House,670325743,Twisted@aol.com,japanese,$$,22308236
9552,Mango Plate,657033363,Mango@aol.com,arabic,$$$$,65963220
9553,Crispy Seasons,818741740,Crispy@yahoo.com,mexican,$$$$,31533053
9554,Table Grind,220339454,Table@gmx.com,japanese,$$$$,81230115
9555,Golden Edge,998412572,Golden@mail.com,thai,$$,56800834
9556,Lemon Spoon,988309034,Lemon@hotmail.com,japanese,$$$,31701664
9557,Mosaic Gourmet,201110663,Mosaic@aol.com,italian,$$$,72603346
9558,Basil Nook,931777044,Basil@gmx.com,american,$$$,67270142
9559,Brick Tales,330918149,Brick@yahoo.com,vegetarian,$$$,10097206
9560,City & Ladle,146576992,City@aol.com,japanese,$$$$,42303666
9561,Brick & Fresh,474719847,Brick@mail.com,vegetarian,$$$,28227125
9562,Copper Chop House,777332792,Copper@protonmail.com,thai,$$$,47775315
9563,Tender Street,288989962,Tender@yahoo.com,thai,$$$,79919920
9564,Urban Greens,949097014,Urban@aol.com,italian,$$$,78622283
9565,Minty Gourmet,566694399,Minty@zoho.com,italian,$$$$,38200448
9566,Crispy Bliss,931368070,Crispy@gmail.com,vegetarian,$$,13996194
9567,Sip Gourmet,741963936,Sip@yahoo.com,italian,$,55968787
9568,Taste Roaming Fork,273134352,Taste@hotmail.com,thai,$$$$,50095732
9569,Lemon Please,504843604,Lemon@zoho.com,arabic,$,17575684
9570,Epicurean Delights,480266175,Epicurean@gmail.com,american,$$,12863012
9571,Tender Edge,534058376,Tender@gmx.com,vegetarian,$$$$,63525340
9572,Tender Spoon,567392779,Tender@gmx.com,mexican,$$$,31715682
9573,Gourmet Street Cafe,449686984,Gourmet@protonmail.com,vegetarian,$$$,36109995
9574,Taste Cuisine,152486988,Taste@zoho.com,thai,$$$,68329140
9575,City Bliss,964995122,City@mail.com,japanese,$$,39366801
9576,Eternal Bites,917031322,Eternal@aol.com,vegetarian,$,19046132
9577,Salt Please,145338921,Salt@gmail.com,thai,$,88125002
9578,Mosaic & Sugar,131592502,Mosaic@hotmail.com,vegetarian,$,47578845
9579,Tender Delights,417368246,Tender@zoho.com,mexican,$$$,86264640
9580,Urban Tales,850029092,Urban@yahoo.com,mexican,$$$,72601426
9581,Gourmet Kettle,666483342,Gourmet@gmx.com,mexican,$$,31205383
9582,Silver Bites,442568465,Silver@outlook.com,arabic,$,31005403
9583,Urban Grind,229411526,Urban@hotmail.com,arabic,$$$,27758369
9584,Twisted Eats,961996395,Twisted@hotmail.com,thai,$$$$,42773752
9585,Cheese View Bistro,790780919,Cheese@zoho.com,american,$$,49320542
9586,Basil Side Grill,850635703,Basil@aol.com,american,$$$$,90477026
9587,Wholesome Bistro,748322744,Wholesome@gmail.com,arabic,$$$$,46358576
9588,Epicurean Fusion,959406114,Epicurean@gmail.com,japanese,$$$,95534530
9589,Twisted Nook,404469310,Twisted@zoho.com,american,$$$$,70174644
9590,Maple Palace,244807173,Maple@icloud.com,thai,$$$,70569357
9591,The Fare,272982774,The@outlook.com,mexican,$$$$,65652522
9592,Bella Trail,416806360,Bella@mail.com,thai,$$$,32861203
9593,Chop Kitchen,116367347,Chop@icloud.com,thai,$,50968685
9594,Taste Nook,297433807,Taste@gmail.com,american,$,46021305
9595,Harbor Edge,312733210,Harbor@zoho.com,italian,$$$$,31220607
9596,Mango Bistro,338837457,Mango@zoho.com,italian,$$,53896710
9597,Taste Grind,480452851,Taste@icloud.com,vegetarian,$$,33561695
9598,Savor Zest,265098249,Savor@outlook.com,american,$$$,43669276
9599,Crafted Greens,993884455,Crafted@outlook.com,vegetarian,$$$,21325021
9600,Mango Spoon,648767430,Mango@hotmail.com,mexican,$,94520558
