id,name,phone,email,cuisine_type,price_range,vat_code
6982,Minty Eats,9375626176,Minty@mail.com,mexican,$$$,7121875720
6983,Mango Side Grill,6405564611,Mango@mail.com,italian,$$$,7580119769
6984,Table Haven,7925791254,Table@outlook.com,mexican,$$,1197402350
6985,The Tales,4151550194,The@icloud.com,thai,$$$,9331590095
6986,Golden & Ladle,7141574697,Golden@zoho.com,thai,$,5401986700
6987,Copper Gourmet,3531505622,Copper@zoho.com,vegetarian,$$$$,6338804389
6988,Savor Nook,2538842960,Savor@hotmail.com,american,$,7099153761
6989,Cheese Fare,3932576059,Cheese@outlook.com,vegetarian,$$,1683175319
6990,Ocean Chop House,7033694222,Ocean@aol.com,mexican,$$$$,4102354931
6991,Copper Delights,2757009625,Copper@zoho.com,italian,$$,5067711648
6992,City Tastes,2655182932,City@aol.com,vegetarian,$,3843827402
6993,Silver View Bistro,4537417570,Silver@gmail.com,italian,$$$$,6414171929
6994,Plated Crunch,1639761366,Plated@mail.com,thai,$$$,8209592622
6995,Tender Eats,3543494751,Tender@mail.com,italian,$$,9575072098
6996,Taste Trail,1041947608,Taste@mail.com,thai,$$$,8215951056
6997,Crispy Tales,2066985786,Crispy@yahoo.com,vegetarian,$$,1840677550
6998,Global Tastes,6239262186,Global@gmx.com,thai,$$$,2837082599
6999,Ocean Kettle,7551606760,Ocean@icloud.com,vegetarian,$$$$,8989654617
7000,Savor & Ladle,6102211895,Savor@protonmail.com,japanese,$$$,4280933432
7001,Sunny Bites,2109761840,Sunny@aol.com,thai,$$,4302629710
7002,Nectar & Savor,2687259541,Nectar@yahoo.com,mexican,$$$$,4630523629
7003,Crafted Wok,4377235300,Crafted@protonmail.com,vegetarian,$$,6598510669
7004,Gourmet Cuisine,3805480076,Gourmet@yahoo.com,japanese,$,4113583006
7005,Gourmet Bites,1828071894,Gourmet@aol.com,japanese,$$$$,7806548953
7006,Brick & Sugar,9204782100,Brick@yahoo.com,american,$$$,6998289860
7007,Chop Delights,6122826669,Chop@outlook.com,mexican,$$$,7672606946
7008,Urban Oven,3817463219,Urban@gmx.com,japanese,$,3647311434
7009,Urban Please,1687851203,Urban@protonmail.com,mexican,$,6993576661
7010,Pasta Crunch,5670179828,Pasta@yahoo.com,vegetarian,$$$,3351049675
7011,Ocean Tales,6769689215,Ocean@protonmail.com,mexican,$$,8169068213
7012,Savor Moments,4934522194,Savor@outlook.com,japanese,$,8116768423
7013,Plated Oven,6045092288,Plated@icloud.com,mexican,$$$,7558151196
7014,Nectar Fare,8733822667,Nectar@mail.com,japanese,$,7869360724
7015,Whisk Delights,2920096989,Whisk@yahoo.com,american,$$$,8807629427
7016,Bella & Fresh,5645590916,Bella@gmail.com,vegetarian,$$,1582874190
7017,Maple Please,2190519727,Maple@gmail.com,vegetarian,$$$$,3381989727
7018,Chop Delights,3449212589,Chop@protonmail.com,american,$$,2945800252
7019,Table Please,8300264886,Table@yahoo.com,italian,$$,1524581363
7020,Ocean Wok,4857182841,Ocean@gmail.com,japanese,$$$,2006647161
7021,Crispy Fare,6650026472,Crispy@gmx.com,italian,$$$,6800147817
7022,Fusion Nook,1054365338,Fusion@protonmail.com,japanese,$,5421118674
7023,Table Grind,4913349997,Table@yahoo.com,thai,$$,4095711164
7024,Savory Wok,5183937721,Savory@outlook.com,italian,$$,9360218054
7025,Mango Seasons,7041220266,Mango@outlook.com,arabic,$$,5176933982
7026,Urban Plate,2180557601,Urban@gmx.com,japanese,$$,6687803055
7027,Table Eats,5135329673,Table@yahoo.com,arabic,$$$,9871740241
7028,Urban Please,3911879332,Urban@protonmail.com,italian,$$$$,3562443657
7029,Sip Harvest,4779142796,Sip@gmail.com,japanese,$,8808093661
7030,Whisk Zest,8909374453,Whisk@zoho.com,italian,$$,5487447359
7031,Urban Delights,1222788941,Urban@icloud.com,thai,$$,9578603211
7032,Crafted Roaming Fork,1842505073,Crafted@mail.com,arabic,$$$$,5390039186
7033,Crispy Greens,7058624005,Crispy@icloud.com,mexican,$$,1554417415
7034,The Wok,1862170636,The@outlook.com,thai,$$,3047146122
7035,Savor Kettle,9179250804,Savor@mail.com,arabic,$$$,4690783489
7036,Maple & Ladle,3087100272,Maple@yahoo.com,italian,$,3283162332
7037,Whisk Pepper Grill,9460504076,Whisk@zoho.com,american,$,6743376872
7038,Basil Pepper Grill,6743895279,Basil@hotmail.com,italian,$$,7689115033
7039,Copper Kettle,6096355076,Copper@gmail.com,thai,$$$$,4897955926
7040,Crafted View Bistro,3677376877,Crafted@yahoo.com,mexican,$$,5361476203
7041,Brick Pepper Grill,3679191566,Brick@gmail.com,italian,$$$,8133208828
7042,Lemon Zest,5887972820,Lemon@hotmail.com,italian,$$$$,1244264495
7043,Mosaic Pepper Grill,1009847439,Mosaic@gmail.com,vegetarian,$,2475308297
7044,Minty Wok,2750719704,Minty@yahoo.com,japanese,$,3169198278
7045,Savory & Fresh,5653850363,Savory@icloud.com,vegetarian,$$$,6779251536
7046,Minty Greens,9745082688,Minty@aol.com,american,$$,8388162484
7047,Taste Haven,5329731892,Taste@hotmail.com,vegetarian,$$$,5493740590
7048,City Oven,5155188802,City@hotmail.com,mexican,$$,4012370877
7049,Crisp Spoon,5955716745,Crisp@gmx.com,thai,$,7337117974
7050,Crafted Oven,2955084682,Crafted@yahoo.com,arabic,$$$,1330677129
7051,Red Fare,7167162921,Red@outlook.com,thai,$$,9613275489
7052,Nectar Gourmet,8126793718,Nectar@yahoo.com,american,$,7090592701
7053,Sip Edge,8125933377,Sip@gmail.com,arabic,$$,9294755169
7054,Crafted Fusion,3845754934,Crafted@zoho.com,american,$$,4952947612
7055,City Edge,8772916574,City@yahoo.com,italian,$$$$,3537223705
7056,Silver & Sugar,8721074486,Silver@mail.com,italian,$,1001341184
7057,Wholesome Gourmet,9132719207,Wholesome@hotmail.com,italian,$,2133049301
7058,Savory Fusion,7120190235,Savory@hotmail.com,vegetarian,$,3990810634
7059,Crispy Nook,1893686695,Crispy@outlook.com,mexican,$$$$,5166725428
7060,Red Street Cafe,4646903130,Red@gmx.com,mexican,$$,6067270780
7061,Crisp Street Cafe,8730192717,Crisp@gmx.com,thai,$$$$,5823920730
7062,Crispy Fare,1357868667,Crispy@gmx.com,vegetarian,$$$$,5947557553
7063,Nectar & Savor,5770963251,Nectar@hotmail.com,italian,$$$,1146945253
7064,Blue Pepper Grill,7238548680,Blue@hotmail.com,mexican,$$,7942221878
7065,Gourmet Fare,2186610891,Gourmet@zoho.com,mexican,$$$$,9805237481
7066,Salt Pepper Grill,3640444490,Salt@aol.com,mexican,$,4658056714
7067,Spice Tastes,4586513824,Spice@mail.com,vegetarian,$$,3395500232
7068,Twisted Palace,2507196786,Twisted@mail.com,arabic,$,4144414641
7069,Harbor Garden,9883352000,Harbor@yahoo.com,arabic,$$$$,8746762303
7070,Cheese Bistro,7908100054,Cheese@outlook.com,arabic,$$,7260263315
7071,Savory Harvest,3848716071,Savory@icloud.com,italian,$$$,2980559806
7072,Salt Spoon,5640488784,Salt@outlook.com,japanese,$$,7604855024
7073,Harbor & Sugar,9043449730,Harbor@yahoo.com,mexican,$$$,2549727932
7074,Mosaic Plate,9572268516,Mosaic@protonmail.com,american,$$$$,8575730498
7075,Golden Fusion,7463143994,Golden@mail.com,italian,$,7428152537
7076,Urban Pepper Grill,7146313256,Urban@protonmail.com,vegetarian,$,6084546290
7077,Golden Roaming Fork,2028954386,Golden@gmail.com,vegetarian,$$$$,2907705881
7078,Cheese Cuisine,6025029988,Cheese@mail.com,thai,$$$$,5141681779
7079,Brick Palace,5085966556,Brick@outlook.com,vegetarian,$$$$,1488136407
7080,Salt Spoon,7231278908,Salt@protonmail.com,american,$$$,7315616439
7081,Urban Gourmet,8729475503,Urban@icloud.com,mexican,$,7532192067
7082,The Perfection,7561613342,The@icloud.com,american,$$$$,1613447810
7083,Crispy View Bistro,6046812845,Crispy@protonmail.com,japanese,$$$$,7252893954
7084,Taste Kitchen,4247933564,Taste@yahoo.com,american,$,9686864627
7085,Crisp Greens,6566072542,Crisp@gmail.com,thai,$$$$,2969229756
7086,Blue Delights,4067749930,Blue@yahoo.com,vegetarian,$$$$,7525146688
7087,Tender Tastes,4357822427,Tender@gmail.com,arabic,$$,7905553453
7088,Crisp Nook,5753155667,Crisp@hotmail.com,japanese,$,8185671676
7089,Crisp Street,1269088059,Crisp@yahoo.com,italian,$$$$,3247923575
7090,Tender Twist,7007658783,Tender@outlook.com,mexican,$$$$,4148369500
7091,Sip Street,3660029737,Sip@hotmail.com,arabic,$$$$,3776825001
7092,City Fusion,7537541445,City@outlook.com,mexican,$$,8256498417
7093,Savor Gourmet,1845416538,Savor@icloud.com,arabic,$$$$,4861330624
7094,Gourmet Pepper Grill,3067269688,Gourmet@hotmail.com,japanese,$$$,1219090713
7095,Gourmet Fare,7737517038,Gourmet@zoho.com,mexican,$,9691406498
7096,Mosaic Twist,1824048114,Mosaic@icloud.com,arabic,$$$,9795358732
7097,Fusion Please,6162682668,Fusion@aol.com,arabic,$,5392709027
7098,Sip Greens,4788019042,Sip@hotmail.com,american,$$,6773971973
7099,Crispy Fusion,1198785560,Crispy@zoho.com,vegetarian,$,2847322063
7100,The Palace,7200242700,The@outlook.com,vegetarian,$,5444964942
7101,Nectar Seasons,3368278433,Nectar@yahoo.com,mexican,$$$$,2193488893
7102,Gourmet Roaming Fork,3115015955,Gourmet@hotmail.com,arabic,$$,1615293087
7103,Eternal Kitchen,5989097245,Eternal@hotmail.com,mexican,$$$$,3978004630
7104,Mosaic Perfection,4984468039,Mosaic@outlook.com,italian,$,9886200728
7105,Golden Please,6073395666,Golden@gmx.com,japanese,$$$,6565413795
7106,Table Bites,1084074458,Table@outlook.com,italian,$$,1791516865
7107,Chop & Savor,3200026181,Chop@yahoo.com,italian,$$$,4242808688
7108,Crispy Bliss,6938122065,Crispy@mail.com,thai,$,6082313496
7109,Silver Twist,6592956105,Silver@gmail.com,american,$$,6740123128
7110,Epicurean & Ladle,8706961530,Epicurean@yahoo.com,vegetarian,$$$$,2303248088
7111,Salt Fusion,7631254017,Salt@gmail.com,american,$$$$,6089255851
7112,Gourmet Perfection,9728304498,Gourmet@hotmail.com,mexican,$,4767814181
7113,Copper Eats,7059101498,Copper@protonmail.com,american,$,5266763811
7114,Silver Nook,3760089904,Silver@protonmail.com,japanese,$$,8224793207
7115,Mango Spoon,5077731962,Mango@outlook.com,japanese,$$,4491805013
7116,Fusion Harvest,9075464358,Fusion@aol.com,thai,$$$$,3250008370
7117,Salt Kitchen,9267194954,Salt@zoho.com,american,$$,9274531932
7118,Chop Haven,5978138584,Chop@gmx.com,thai,$$,1175800904
7119,Crisp Bistro,8402055020,Crisp@hotmail.com,mexican,$,4125019284
7120,Table Kitchen,6170671781,Table@icloud.com,american,$,5489938156
7121,Twisted Bites,4867534190,Twisted@aol.com,mexican,$,3313327403
7122,Wholesome Side Grill,7417820989,Wholesome@outlook.com,thai,$$,4413826048
7123,Cheese Fare,3921996409,Cheese@yahoo.com,american,$$$$,2309778392
7124,Taste View Bistro,5410648077,Taste@aol.com,japanese,$,2582072007
7125,Epicurean Perfection,8698602365,Epicurean@icloud.com,arabic,$,2552301732
7126,Mango Garden,7298718286,Mango@zoho.com,american,$$$$,8447689306
7127,Nectar & Ladle,3084478151,Nectar@yahoo.com,italian,$$$$,8588152588
7128,Eternal Delights,4686643379,Eternal@gmx.com,mexican,$$,2344029269
7129,City Oven,6467066502,City@protonmail.com,japanese,$$$,8604318951
7130,The Fusion,8992782930,The@gmail.com,thai,$$,2220775631
7131,Crisp Fare,7326764337,Crisp@gmx.com,mexican,$,8833563148
7132,Copper & Sugar,6212166424,Copper@aol.com,american,$$,4533257840
7133,Zen Harvest,6071653985,Zen@mail.com,italian,$$$,6951993857
7134,Savor Eats,1175733145,Savor@gmx.com,american,$$$,1479005171
7135,Sunny Wok,4523104744,Sunny@icloud.com,american,$$,2457618825
7136,Crisp Cuisine,1616413174,Crisp@mail.com,american,$,3921393269
7137,Maple Seasons,9023792638,Maple@icloud.com,japanese,$$,1824748275
7138,Lemon Plate,9680476762,Lemon@aol.com,japanese,$$$,8014613238
7139,Pasta Perfection,2373123194,Pasta@protonmail.com,thai,$,8979122462
7140,Global Harvest,2628552990,Global@hotmail.com,thai,$,1937777795
7141,Crispy Oven,7664857516,Crispy@aol.com,japanese,$$$,7891034922
7142,Taste Chop House,2230338236,Taste@icloud.com,mexican,$$$$,4007706874
7143,Salt Cuisine,1738161035,Salt@gmail.com,thai,$$$,3510523379
7144,Brick Moments,1543716370,Brick@icloud.com,vegetarian,$$$$,1896036216
7145,Basil Crunch,6028432169,Basil@hotmail.com,american,$$,4276521697
7146,Fusion Zest,8053395255,Fusion@icloud.com,american,$$$$,9915956253
7147,Blue Gourmet,2684513727,Blue@aol.com,vegetarian,$$$$,8368543365
7148,Basil & Savor,2526637852,Basil@aol.com,vegetarian,$,5178597851
7149,Brick Perfection,1383354884,Brick@gmail.com,mexican,$$,6110673369
7150,Epicurean Fare,3886978719,Epicurean@outlook.com,japanese,$$$$,9524655923
7151,Crafted Chop House,5960312591,Crafted@mail.com,vegetarian,$$$,2803628523
7152,Twisted Chop House,4762356779,Twisted@aol.com,japanese,$$$,6454170961
7153,Copper Tales,9460397197,Copper@yahoo.com,american,$$,8702535424
7154,Brick Oven,9755598549,Brick@hotmail.com,thai,$$$,5206819657
7155,Gourmet Roaming Fork,8712892646,Gourmet@protonmail.com,thai,$$$$,8216340798
7156,City Side Grill,3352721449,City@gmail.com,japanese,$$,4566677611
7157,Salt & Sugar,4454775735,Salt@hotmail.com,american,$$$$,6594125022
7158,Wholesome Spoon,7883221857,Wholesome@hotmail.com,mexican,$$$$,5681762571
7159,Mango Bites,8149338235,Mango@gmx.com,thai,$,5344246574
7160,Brick Spoon,6030618455,Brick@gmx.com,italian,$$$,5452213426
7161,Plated Garden,1145077908,Plated@gmx.com,american,$$,2136898233
7162,Minty Side Grill,8184919712,Minty@protonmail.com,italian,$,6921225376
7163,Lemon Please,1510606038,Lemon@mail.com,thai,$$,8546814221
7164,Urban Roaming Fork,4459097480,Urban@gmx.com,thai,$$,2558485639
7165,Crafted Trail,4853481313,Crafted@gmail.com,thai,$$$,6437137567
7166,Red Delights,1704571400,Red@mail.com,italian,$$,3967281219
7167,Basil Garden,3937929571,Basil@hotmail.com,mexican,$$$$,6935425892
7168,Basil Pepper Grill,7160464360,Basil@gmail.com,thai,$$,9481574115
7169,Bella Edge,8055541542,Bella@gmx.com,japanese,$,1099284569
7170,Mosaic Oven,8663299278,Mosaic@aol.com,vegetarian,$$$,8393565372
7171,Basil Haven,7031418909,Basil@yahoo.com,thai,$$$$,6613699334
7172,Savor Seasons,3271768849,Savor@gmx.com,japanese,$$$,1399748453
7173,Copper Trail,4590279474,Copper@gmail.com,arabic,$$$$,1420013559
7174,Crispy Eats,2456425838,Crispy@gmx.com,mexican,$$$$,8625353784
7175,Mosaic Chop House,5590788493,Mosaic@aol.com,american,$$,8188026804
7176,Mosaic Kettle,2755819513,Mosaic@protonmail.com,thai,$$$$,3091287022
7177,Sunny Fusion,9085098137,Sunny@zoho.com,italian,$,1452921695
7178,Red & Fresh,9904431112,Red@aol.com,arabic,$$,6011227105
7179,Plated Pepper Grill,2294238270,Plated@gmail.com,japanese,$$,4187299382
7180,Plated Bites,2810927248,Plated@gmx.com,american,$,6127319571
7181,Zen Wok,8942097025,Zen@mail.com,american,$$$$,2075774354
7182,Global View Bistro,5476374399,Global@yahoo.com,arabic,$$$$,3321517507
7183,Eternal Pepper Grill,5461389828,Eternal@zoho.com,vegetarian,$$$$,7430015107
7184,Twisted Twist,8392670193,Twisted@gmail.com,japanese,$$$,2639355561
7185,Plated Palace,7733625177,Plated@aol.com,japanese,$$$$,7544576234
7186,Epicurean Please,8720745685,Epicurean@gmail.com,arabic,$$$,9907120443
7187,Mosaic Please,9326814099,Mosaic@mail.com,mexican,$$$,8081486510
7188,Blue Kettle,3246151926,Blue@aol.com,mexican,$$$$,8107097729
7189,Salt Delights,8487795722,Salt@yahoo.com,japanese,$$,2587618710
7190,The Roaming Fork,3727872721,The@hotmail.com,thai,$,7945170295
7191,Nectar Wok,1450889832,Nectar@hotmail.com,american,$$$$,2534677246
7192,Sunny Garden,5246166130,Sunny@gmx.com,vegetarian,$$$,6466508806
7193,Minty Side Grill,1969135429,Minty@aol.com,vegetarian,$$,1349006138
7194,Blue Zest,9477210179,Blue@aol.com,vegetarian,$$$$,6396856680
7195,Pasta & Fresh,9459732532,Pasta@yahoo.com,italian,$,3557026557
7196,Whisk & Savor,6150071698,Whisk@gmail.com,vegetarian,$$$$,8080631291
7197,Crafted Gourmet,6502973439,Crafted@gmail.com,mexican,$$$,7693652041
7198,Bella Kettle,3281003666,Bella@protonmail.com,thai,$$$,6693293076
7199,Plated Plate,9859309848,Plated@icloud.com,italian,$$$$,2879020727
7200,Urban Tastes,3409992558,Urban@zoho.com,italian,$$$$,7325337740
7201,Pasta Garden,7257143818,Pasta@aol.com,mexican,$$$,6222192291
7202,Cheese Bistro,6748186239,Cheese@aol.com,japanese,$$$$,5272508732
7203,Savory & Fresh,7833390020,Savory@zoho.com,american,$$,9847086907
7204,Maple Please,1864665417,Maple@icloud.com,thai,$$$$,3366128056
7205,Twisted Bistro,4788093421,Twisted@aol.com,vegetarian,$$$,2133013834
7206,Fusion Greens,1560472402,Fusion@outlook.com,italian,$$$,6752725946
7207,Crispy View Bistro,3705231042,Crispy@aol.com,japanese,$$$,2834432929
7208,Harbor Bistro,1820124143,Harbor@hotmail.com,vegetarian,$,8142872676
7209,Twisted Oven,8463301439,Twisted@aol.com,italian,$$,9901950425
7210,Crafted Bliss,1567142398,Crafted@yahoo.com,mexican,$$$$,1547814387
7211,Savor Twist,4624074208,Savor@gmx.com,american,$$$,8514797417
7212,Lemon Spoon,7919464121,Lemon@mail.com,arabic,$$$$,4073856425
7213,Savory Street Cafe,4318279873,Savory@hotmail.com,vegetarian,$,5730923962
7214,Gourmet Cuisine,1819162671,Gourmet@hotmail.com,japanese,$$$,8405049297
7215,Gourmet Oven,3357193495,Gourmet@protonmail.com,arabic,$$$$,4599450516
7216,City Please,2920599819,City@aol.com,thai,$$,8441082624
7217,Whisk Street,6407636425,Whisk@gmx.com,arabic,$$,8959666786
7218,Gourmet Garden,9719426948,Gourmet@hotmail.com,italian,$$,3546563537
7219,Spice Tastes,8413905525,Spice@icloud.com,japanese,$$$$,7083795718
7220,Lemon Pepper Grill,8826663491,Lemon@aol.com,japanese,$,3242206958
7221,Fusion Kettle,3947886966,Fusion@gmail.com,italian,$$,2982096350
7222,Crisp Wok,6135947210,Crisp@protonmail.com,arabic,$$,1418941891
7223,Crisp & Fresh,7734981018,Crisp@protonmail.com,japanese,$$$,9446954631
7224,Mosaic Moments,8731580622,Mosaic@protonmail.com,japanese,$$,5428477014
7225,Global & Ladle,4582606408,Global@protonmail.com,vegetarian,$$$$,8703094950
7226,Minty Pepper Grill,1093457009,Minty@aol.com,mexican,$$$,9422613125
7227,Whisk Edge,8085187177,Whisk@aol.com,vegetarian,$$$,5995836887
7228,Epicurean Bliss,6238935949,Epicurean@icloud.com,japanese,$$$,3516751159
7229,Chop Eats,6631764007,Chop@icloud.com,thai,$$$$,7034969936
7230,Mango Grind,1452680228,Mango@yahoo.com,arabic,$$$,9079451263
7231,Taste Perfection,4207348327,Taste@protonmail.com,arabic,$$,3503969812
7232,Salt Bliss,8568149099,Salt@aol.com,arabic,$$,5656864637
7233,Urban Trail,6478265631,Urban@icloud.com,italian,$$$,5345496248
7234,Nectar Side Grill,2653602849,Nectar@protonmail.com,italian,$$$,9253223978
7235,Chop Garden,1722444271,Chop@zoho.com,american,$$,9005024144
7236,Cheese Side Grill,8336127901,Cheese@protonmail.com,arabic,$$,8172514637
7237,Global Moments,7416651681,Global@gmx.com,vegetarian,$$$$,8501746163
7238,Red Edge,7454704711,Red@icloud.com,american,$$$$,3209994415
7239,Ocean Pepper Grill,5446426978,Ocean@yahoo.com,vegetarian,$,6038037618
7240,Gourmet Oven,8427453759,Gourmet@gmail.com,vegetarian,$$$$,6914829948
7241,Maple Garden,3294086723,Maple@gmx.com,thai,$$$$,9647826213
7242,Eternal Tastes,3729944513,Eternal@outlook.com,italian,$,8327702868
7243,Lemon Perfection,7126197112,Lemon@icloud.com,japanese,$$$$,3389128247
7244,Sip Haven,6589571289,Sip@yahoo.com,thai,$$,2193253705
7245,Fusion Please,2330456492,Fusion@hotmail.com,mexican,$$$$,5968584011
7246,Savor Delights,7840931482,Savor@gmail.com,italian,$$,9116776914
7247,Savory Chop House,9778821197,Savory@hotmail.com,japanese,$,2978524282
7248,City Pepper Grill,2769131021,City@aol.com,italian,$,4797551431
7249,Table Perfection,3362070174,Table@protonmail.com,vegetarian,$$$,5322005757
7250,Tender Fusion,3813492232,Tender@mail.com,vegetarian,$$$,7783426827
7251,Salt Delights,3866401268,Salt@outlook.com,vegetarian,$$,9371518368
7252,Gourmet Street Cafe,4804522583,Gourmet@gmx.com,thai,$$,1472986976
7253,Twisted Haven,1518824562,Twisted@hotmail.com,vegetarian,$$$,3284298783
7254,Taste Nook,6499019665,Taste@icloud.com,american,$$$,4361885295
7255,Basil Fusion,3473742287,Basil@gmail.com,japanese,$$$,6118419828
7256,Fusion Delights,3156599157,Fusion@aol.com,vegetarian,$,7118116663
7257,Sunny & Ladle,7025588910,Sunny@mail.com,japanese,$$,7431964403
7258,Epicurean Wok,2550545275,Epicurean@aol.com,american,$$$$,3070606282
7259,Epicurean View Bistro,3351634997,Epicurean@protonmail.com,vegetarian,$$,4142541196
7260,Sunny Haven,7266114670,Sunny@protonmail.com,mexican,$,8979332246
7261,Mosaic Crunch,2461208689,Mosaic@yahoo.com,arabic,$,5538049705
7262,Zen Eats,4699470683,Zen@zoho.com,thai,$,4312128588
7263,Crafted Wok,7523558005,Crafted@hotmail.com,arabic,$,8595183842
7264,Urban Seasons,5462165106,Urban@zoho.com,mexican,$,1844417305
7265,Wholesome Garden,8518251099,Wholesome@protonmail.com,japanese,$,4562166697
7266,Harbor Tastes,7319631406,Harbor@icloud.com,mexican,$$$$,1212489349
7267,City & Fresh,4626047826,City@icloud.com,vegetarian,$$$,4610024339
7268,Golden Roaming Fork,2284782237,Golden@zoho.com,american,$$$$,4967653690
7269,Spice Roaming Fork,9725430832,Spice@aol.com,italian,$$$,2443889527
7270,Sip Seasons,8668708060,Sip@protonmail.com,japanese,$$,8728859960
7271,Plated Fare,8236249998,Plated@yahoo.com,arabic,$$$,7854590940
7272,Salt Delights,3634219958,Salt@gmail.com,japanese,$$,3250506369
7273,Urban Eats,2948461627,Urban@zoho.com,thai,$,5515327504
7274,Harbor Chop House,8578646342,Harbor@icloud.com,japanese,$$$,2941037350
7275,Gourmet Tales,6096903230,Gourmet@gmx.com,vegetarian,$$,7043210787
7276,Whisk Perfection,1395338407,Whisk@outlook.com,american,$$$$,3055926039
7277,Copper Moments,8036290719,Copper@zoho.com,thai,$,2243552817
7278,Sip Delights,1265656323,Sip@icloud.com,vegetarian,$$$,8919516776
7279,Harbor Bites,4836537192,Harbor@icloud.com,japanese,$$$,2682767209
7280,Chop Street,3614281985,Chop@aol.com,thai,$,8297514486
7281,Lemon Palace,3213885194,Lemon@gmail.com,american,$$$,7452727192
7282,Whisk Tastes,2318141154,Whisk@icloud.com,mexican,$$$$,4609535861
7283,Minty Plate,8231343984,Minty@gmail.com,mexican,$$$$,6085104116
7284,Global Tastes,6103729996,Global@mail.com,mexican,$$$,1867737260
7285,Tender Tastes,6143395041,Tender@gmx.com,vegetarian,$$$,2468333435
7286,City Delights,9393861039,City@icloud.com,vegetarian,$$,1053349310
7287,Spice Gourmet,6409981672,Spice@hotmail.com,italian,$$,3402318839
7288,Table Street Cafe,1817141746,Table@mail.com,vegetarian,$$$,2586421810
7289,Sunny Kettle,8775988279,Sunny@gmail.com,mexican,$$$,5474848247
7290,Tender Delights,4651090682,Tender@hotmail.com,italian,$,2854691458
7291,Nectar Tales,5710115766,Nectar@aol.com,vegetarian,$$$$,7425439036
7292,Pasta Zest,3615489933,Pasta@gmail.com,italian,$$$,1282413469
7293,Silver Street Cafe,1531671047,Silver@icloud.com,thai,$$$,4973475417
7294,Urban & Savor,1657790290,Urban@icloud.com,thai,$$$$,8811786809
7295,Whisk Gourmet,9715819513,Whisk@icloud.com,japanese,$$,7891265339
7296,Wholesome Delights,4689914165,Wholesome@gmail.com,italian,$$,9605337582
7297,Salt Bliss,5970394977,Salt@protonmail.com,american,$$$$,9794249600
7298,Urban Bites,8328535227,Urban@yahoo.com,vegetarian,$,7788069744
7299,Mosaic Grind,6222043911,Mosaic@icloud.com,italian,$$$$,5942155598
7300,Maple Harvest,7412443424,Maple@zoho.com,italian,$$,8400784844
7301,Lemon Palace,9921315753,Lemon@outlook.com,italian,$$$,6082273774
7302,Red Delights,5441028576,Red@aol.com,vegetarian,$$$,3848163412
7303,Zen & Sugar,5217516814,Zen@gmail.com,arabic,$$,8860127598
7304,Tender Kettle,8792120526,Tender@icloud.com,japanese,$,6564027538
7305,Wholesome Chop House,4727152846,Wholesome@hotmail.com,japanese,$$,5013644907
7306,Spice Fare,2327326334,Spice@protonmail.com,american,$$,7260788904
7307,Crispy Plate,4199646401,Crispy@hotmail.com,mexican,$$,7692703984
7308,Blue & Savor,4191226654,Blue@mail.com,american,$,4294517836
7309,Salt Grind,8837227486,Salt@aol.com,japanese,$$$$,2768094587
7310,Copper Gourmet,7507492237,Copper@aol.com,arabic,$$$$,2187587388
7311,Zen Pepper Grill,2976798793,Zen@mail.com,american,$,1482924943
7312,Mosaic Grind,3482084366,Mosaic@hotmail.com,thai,$,4310197975
7313,The Moments,5637504474,The@mail.com,arabic,$,1569893261
7314,Crisp & Fresh,4101454619,Crisp@outlook.com,japanese,$,1777914063
7315,Lemon Garden,2331234963,Lemon@outlook.com,thai,$,3792730295
7316,Blue Bites,9840196314,Blue@protonmail.com,mexican,$$,3630844854
7317,Bella Tastes,6710723024,Bella@icloud.com,american,$$$$,3019063449
7318,Whisk Palace,3097338945,Whisk@protonmail.com,italian,$$,6163370453
7319,Chop Fare,1294239596,Chop@gmail.com,italian,$$$$,9349853927
7320,The Kettle,1403835541,The@mail.com,mexican,$$,6402885957
7321,Maple Spoon,8928485062,Maple@yahoo.com,italian,$$$,1811130023
7322,Zen & Sugar,9236529333,Zen@protonmail.com,japanese,$$,3223323638
7323,Copper Kitchen,1209010954,Copper@icloud.com,japanese,$$,8788287658
7324,The View Bistro,3004618539,The@aol.com,american,$$,6411761896
7325,Crispy Chop House,4326349952,Crispy@protonmail.com,japanese,$,8157935569
7326,Mosaic Twist,8406858409,Mosaic@gmail.com,vegetarian,$$,6963854661
7327,Maple Haven,5101869862,Maple@yahoo.com,american,$$,5482424744
7328,Urban Twist,8331082594,Urban@outlook.com,thai,$,1041458586
7329,Fusion Delights,2688054092,Fusion@outlook.com,mexican,$,6968809052
7330,Crafted Perfection,9776832062,Crafted@aol.com,arabic,$,2960495045
7331,Chop Perfection,2495059925,Chop@mail.com,vegetarian,$,3988003614
7332,Mosaic Greens,9695823974,Mosaic@icloud.com,american,$$,9381394345
7333,Basil Eats,7424701136,Basil@zoho.com,italian,$,2204911914
7334,Taste Gourmet,9012492835,Taste@zoho.com,japanese,$$$,6792909588
7335,Gourmet Kettle,6408533715,Gourmet@gmx.com,mexican,$,8049436043
7336,Chop Delights,9200719132,Chop@zoho.com,arabic,$$$,4436070241
7337,Tender & Savor,6892682682,Tender@yahoo.com,italian,$$$,1090920313
7338,Crafted Bites,2558874609,Crafted@yahoo.com,thai,$$,6686253949
7339,Nectar Tastes,2163502442,Nectar@outlook.com,american,$$$,5065342970
