restaurant_id,street,address_number,zip_code,city,province,country
8840,Piazza San Marco,153,77001,Messina,ME,Italy
8841,Viale dei Mille,183,20158,Ancona,AN,Italy
8842,Viale dei Colli Portuensi,38,60601,Trento,TN,Italy
8843,Viale dei Colli Portuensi,192,20158,Livorno,LI,Italy
8844,Via XX Settembre,91,46731,Terni,TR,Italy
8845,Corso Buenos Aires,81,2374,Piacenza,PC,Italy
8846,Corso Vittorio Emanuele,168,2374,Salerno,SA,Italy
8847,Via della Fortezza,49,2374,Andria,BT,Italy
8848,Via della Repubblica,113,20158,Siracusa,SR,Italy
8849,Viale Parioli,110,10001,Ancona,AN,Italy
8850,Vicolo Stretto,190,20158,Siracusa,SR,Italy
8851,Via Manzoni,159,90001,Bologna,BO,Italy
8852,Via della Fortezza,176,20158,Ancona,AN,Italy
8853,Corso Italia,197,90001,Trieste,TS,Italy
8854,Corso Vittorio Emanuele,51,10001,Rome,RM,Italy
8855,Corso Vittorio Emanuele,106,85001,Trieste,TS,Italy
8856,Via Cavour,146,85001,Messina,ME,Italy
8857,Piazza Navona,25,77001,Prato,PO,Italy
8858,Vicolo delle Erbe,148,20158,Reggio Calabria,RC,Italy
8859,Viale Ceccarini,185,69696,Trento,TN,Italy
8860,Via dei Fori Imperiali,110,2374,Palermo,PA,Italy
8861,Via XX Settembre,68,85001,Taranto,TA,Italy
8862,Viale Parioli,119,69696,Bolzano,BZ,Italy
8863,Via della Moscova,73,85001,Padua,PD,Italy
8864,Via Cavour,178,77001,Bergamo,BG,Italy
8865,Vicolo Stretto,72,77001,Turin,TO,Italy
8866,Viale dei Mille,175,85001,Prato,PO,Italy
8867,Via XX Settembre,83,77001,Taranto,TA,Italy
8868,Via dei Serpenti,62,20158,Ferrara,FE,Italy
8869,Via Flaminia,27,77001,Prato,PO,Italy
8870,Via XX Settembre,110,2374,Verona,VR,Italy
8871,Piazza San Marco,10,20158,Cagliari,CA,Italy
8872,Viale Trastevere,148,85001,Milan,MI,Italy
8873,Corso Italia,49,60601,Trento,TN,Italy
8874,Via Flaminia,114,69696,Forlì,FC,Italy
8875,Via Giulia,159,69696,Ancona,AN,Italy
8876,Corso Magenta,153,10001,Latina,LT,Italy
8877,Corso Magenta,141,10001,Salerno,SA,Italy
8878,Via della Repubblica,131,77001,Bari,BA,Italy
8879,Viale dei Colli Portuensi,100,85001,Ravenna,RA,Italy
8880,Corso Magenta,133,20158,Genoa,GE,Italy
8881,Piazza di Spagna,146,77001,Prato,PO,Italy
8882,Viale dell'Arte,129,77001,Bari,BA,Italy
8883,Via Dante,133,85001,Reggio Emilia,RE,Italy
8884,Viale Milano,55,46731,Foggia,FG,Italy
8885,Via Garibaldi,66,2374,Perugia,PG,Italy
8886,Via della Mosca,166,46731,Venice,VE,Italy
8887,Viale dell'Arte,114,20158,Rome,RM,Italy
8888,Piazza San Marco,8,46731,Andria,BT,Italy
8889,Via Garibaldi,146,77001,Giugliano in Campania,NA,Italy
8890,Via XX Settembre,75,69696,Reggio Calabria,RC,Italy
8891,Via dei Condotti,28,60601,Reggio Calabria,RC,Italy
8892,Corso Venezia,187,10001,Padua,PD,Italy
8893,Via XX Settembre,133,69696,Ravenna,RA,Italy
8894,Via del Tritone,108,60601,Novara,NO,Italy
8895,Vicolo Fiori,175,90001,Foggia,FG,Italy
8896,Viale Milano,112,2374,Milan,MI,Italy
8897,Via Montenapoleone,7,20158,Turin,TO,Italy
8898,Via Appia Antica,83,60601,Verona,VR,Italy
8899,Via Tiburtina,119,69696,Naples,NA,Italy
8900,Viale delle Milizie,103,90001,Forlì,FC,Italy
8901,Via dei Condotti,33,69696,Rimini,RN,Italy
8902,Via dei Serpenti,199,90001,Ravenna,RA,Italy
8903,Viale Trastevere,156,60601,Turin,TO,Italy
8904,Via Margutta,85,10001,Padua,PD,Italy
8905,Piazza Navona,185,46731,Reggio Emilia,RE,Italy
8906,Via del Corso,109,46731,Messina,ME,Italy
8907,Viale dei Colli Portuensi,37,77001,Padua,PD,Italy
8908,Via dei Fori Imperiali,169,20158,Naples,NA,Italy
8909,Viale dei Colli Portuensi,11,20158,Bologna,BO,Italy
8910,Vicolo delle Palle,186,20158,Messina,ME,Italy
8911,Piazza del Popolo,35,90001,Naples,NA,Italy
8912,Corso Italia,76,2374,Trieste,TS,Italy
8913,Via Panisperna,182,2374,Bergamo,BG,Italy
8914,Via della Fortezza,5,60601,Reggio Emilia,RE,Italy
8915,Via della Croce,54,2374,Pescara,PE,Italy
8916,Via XX Settembre,123,85001,Trieste,TS,Italy
8917,Corso Italia,165,10001,Trieste,TS,Italy
8918,Corso Venezia,29,10001,Giugliano in Campania,NA,Italy
8919,Via della Mosca,187,85001,Siracusa,SR,Italy
8920,Via della Mosca,139,77001,Terni,TR,Italy
8921,Piazza di Spagna,20,10001,Terni,TR,Italy
8922,Via Appia Antica,155,77001,Messina,ME,Italy
8923,Vicolo Stretto,65,90001,Siracusa,SR,Italy
8924,Piazza San Marco,26,90001,Rimini,RN,Italy
8925,Via Panisperna,66,20158,Verona,VR,Italy
8926,Via del Tritone,113,69696,Rome,RM,Italy
8927,Piazza di Spagna,142,10001,Andria,BT,Italy
8928,Piazza Navona,137,69696,Bologna,BO,Italy
8929,Corso Italia,100,60601,Ferrara,FE,Italy
8930,Via della Croce,117,46731,Modena,MO,Italy
8931,Corso Buenos Aires,174,10001,Ferrara,FE,Italy
8932,Via Roma,90,77001,Prato,PO,Italy
8933,Via Manzoni,131,46731,Bergamo,BG,Italy
8934,Corso Buenos Aires,1,2374,Catania,CT,Italy
8935,Viale delle Milizie,154,60601,Foggia,FG,Italy
8936,Corso Garibaldi,70,46731,Andria,BT,Italy
8937,Viale dei Mille,57,10001,Rimini,RN,Italy
8938,Via dei Serpenti,181,77001,Rome,RM,Italy
8939,Viale Trastevere,199,90001,Rome,RM,Italy
8940,Piazza San Marco,131,20158,Forlì,FC,Italy
8941,Piazza San Marco,126,90001,Andria,BT,Italy
8942,Corso Italia,117,77001,Cagliari,CA,Italy
8943,Via della Mosca,22,46731,Perugia,PG,Italy
8944,Viale Trastevere,16,85001,Verona,VR,Italy
8945,Via del Corso,175,60601,Siracusa,SR,Italy
8946,Via Montenapoleone,155,69696,Foggia,FG,Italy
8947,Corso Buenos Aires,153,60601,Catania,CT,Italy
8948,Corso Magenta,113,60601,Latina,LT,Italy
8949,Corso Italia,33,2374,Udine,UD,Italy
8950,Corso Magenta,7,10001,Ferrara,FE,Italy
8951,Via Panisperna,142,85001,Vicenza,VI,Italy
8952,Corso Italia,50,20158,Ravenna,RA,Italy
8953,Viale dell'Arte,157,77001,Salerno,SA,Italy
8954,Via Giulia,151,20158,Prato,PO,Italy
8955,Corso Umberto I,81,90001,Piacenza,PC,Italy
8956,Via Flaminia,151,85001,Naples,NA,Italy
8957,Via Appia Antica,165,60601,Sassari,SS,Italy
8958,Via del Corso,29,10001,Trieste,TS,Italy
8959,Viale Trastevere,51,10001,Prato,PO,Italy
8960,Vicolo delle Erbe,167,46731,Florence,FI,Italy
8961,Via della Repubblica,142,46731,Salerno,SA,Italy
8962,Via del Tritone,74,77001,Ancona,AN,Italy
8963,Via Garibaldi,179,60601,Modena,MO,Italy
8964,Corso Buenos Aires,35,77001,Cesena,FC,Italy
8965,Via Tiburtina,89,20158,Monza,MB,Italy
8966,Via Giulia,120,77001,Palermo,PA,Italy
8967,Via della Fortezza,188,46731,Arezzo,AR,Italy
8968,Via Appia Antica,150,60601,Florence,FI,Italy
8969,Via della Croce,148,85001,Forlì,FC,Italy
8970,Via Manzoni,69,90001,Rimini,RN,Italy
8971,Vicolo Fiori,64,10001,Turin,TO,Italy
8972,Vicolo Stretto,35,2374,Florence,FI,Italy
8973,Via Cavour,183,20158,Bari,BA,Italy
8974,Corso Venezia,179,10001,Livorno,LI,Italy
8975,Viale dei Traghetti,77,69696,Latina,LT,Italy
8976,Viale dei Traghetti,169,85001,Padua,PD,Italy
8977,Viale dell'Arte,154,85001,Udine,UD,Italy
8978,Via dei Serpenti,173,10001,Brescia,BS,Italy
8979,Via della Mosca,69,10001,Ravenna,RA,Italy
8980,Via del Tritone,138,69696,Genoa,GE,Italy
8981,Via dei Greci,64,2374,Bologna,BO,Italy
8982,Via del Corso,1,20158,Perugia,PG,Italy
8983,Viale Ceccarini,85,2374,Reggio Calabria,RC,Italy
8984,Via Garibaldi,158,10001,Reggio Emilia,RE,Italy
8985,Via del Tritone,75,90001,Ravenna,RA,Italy
8986,Via Panisperna,184,46731,Brescia,BS,Italy
8987,Via della Croce,58,20158,Udine,UD,Italy
8988,Via dei Greci,8,46731,Cesena,FC,Italy
8989,Viale delle Milizie,171,2374,Trieste,TS,Italy
8990,Via della Mosca,2,69696,Catania,CT,Italy
8991,Viale dei Colli Portuensi,123,2374,Salerno,SA,Italy
8992,Corso Venezia,84,69696,Forlì,FC,Italy
8993,Vicolo Fiori,41,85001,Venice,VE,Italy
8994,Viale Trastevere,10,60601,Bologna,BO,Italy
8995,Viale Ceccarini,74,60601,Modena,MO,Italy
8996,Via dei Greci,19,90001,Brescia,BS,Italy
8997,Via della Croce,23,90001,Trento,TN,Italy
8998,Via Flaminia,129,77001,Pescara,PE,Italy
8999,Piazza del Popolo,38,10001,Reggio Calabria,RC,Italy
9000,Via Dante,16,46731,Monza,MB,Italy
9001,Viale dei Mille,199,77001,Modena,MO,Italy
9002,Via Montenapoleone,178,60601,Ravenna,RA,Italy
9003,Via Cavour,48,85001,Foggia,FG,Italy
9004,Via del Corso,80,20158,Novara,NO,Italy
9005,Vicolo Stretto,100,90001,Cagliari,CA,Italy
9006,Corso Garibaldi,62,20158,Trento,TN,Italy
9007,Viale Milano,136,20158,Reggio Emilia,RE,Italy
9008,Corso Umberto I,69,77001,Rimini,RN,Italy
9009,Via dei Serpenti,60,77001,Rimini,RN,Italy
9010,Corso Vittorio Emanuele,186,46731,Livorno,LI,Italy
9011,Viale dell'Arte,146,46731,Palermo,PA,Italy
9012,Piazza di Spagna,59,90001,Udine,UD,Italy
9013,Viale Trastevere,85,10001,Salerno,SA,Italy
9014,Via della Fortezza,52,46731,Florence,FI,Italy
9015,Via della Croce,7,85001,Messina,ME,Italy
9016,Vicolo delle Palle,98,85001,Naples,NA,Italy
9017,Via Margutta,198,85001,Forlì,FC,Italy
9018,Viale dei Colli Portuensi,148,85001,Modena,MO,Italy
9019,Corso Magenta,144,60601,Arezzo,AR,Italy
9020,Via XX Settembre,66,60601,Bari,BA,Italy
9021,Via della Repubblica,31,46731,Turin,TO,Italy
9022,Viale dell'Arte,190,69696,Arezzo,AR,Italy
9023,Viale dei Mille,94,77001,Naples,NA,Italy
9024,Via del Corso,115,85001,Cesena,FC,Italy
9025,Corso Garibaldi,148,69696,Trento,TN,Italy
9026,Viale dei Colli Portuensi,200,60601,Turin,TO,Italy
9027,Corso Venezia,161,69696,Naples,NA,Italy
9028,Via della Fortezza,103,60601,Piacenza,PC,Italy
9029,Corso Umberto I,10,46731,Andria,BT,Italy
9030,Piazza Navona,60,60601,Messina,ME,Italy
9031,Via Tiburtina,183,90001,Forlì,FC,Italy
9032,Vicolo Fiori,53,46731,Terni,TR,Italy
9033,Via Margutta,54,20158,Bergamo,BG,Italy
9034,Via Tiburtina,98,85001,Giugliano in Campania,NA,Italy
9035,Viale delle Milizie,150,46731,Bolzano,BZ,Italy
9036,Viale Parioli,35,60601,Verona,VR,Italy
9037,Piazza di Spagna,35,46731,Florence,FI,Italy
9038,Via Roma,187,46731,Latina,LT,Italy
9039,Via Garibaldi,100,60601,Bologna,BO,Italy
9040,Viale Trastevere,55,2374,Pescara,PE,Italy
9041,Via della Fortezza,55,2374,Prato,PO,Italy
9042,Corso Umberto I,142,46731,Foggia,FG,Italy
9043,Viale Ceccarini,13,69696,Genoa,GE,Italy
9044,Via Manzoni,182,46731,Ancona,AN,Italy
9045,Via Roma,63,77001,Giugliano in Campania,NA,Italy
9046,Via XX Settembre,130,20158,Rome,RM,Italy
9047,Corso Garibaldi,172,85001,Bolzano,BZ,Italy
9048,Via XX Settembre,3,46731,Ravenna,RA,Italy
9049,Via Tiburtina,63,20158,Latina,LT,Italy
9050,Corso Italia,143,85001,Prato,PO,Italy
9051,Corso Garibaldi,177,90001,Sassari,SS,Italy
9052,Via Roma,147,60601,Perugia,PG,Italy
9053,Via Giulia,57,60601,Ravenna,RA,Italy
9054,Via dei Greci,45,90001,Pescara,PE,Italy
9055,Piazza di Spagna,31,90001,Brescia,BS,Italy
9056,Corso Magenta,128,60601,Novara,NO,Italy
9057,Via dei Condotti,84,85001,Monza,MB,Italy
9058,Via della Croce,54,46731,Forlì,FC,Italy
9059,Via del Corso,99,60601,Latina,LT,Italy
9060,Via Manzoni,56,60601,Padua,PD,Italy
9061,Via della Fortezza,32,2374,Perugia,PG,Italy
9062,Viale Ceccarini,37,20158,Venice,VE,Italy
9063,Viale Ceccarini,49,85001,Novara,NO,Italy
9064,Viale Trastevere,31,69696,Latina,LT,Italy
9065,Corso Garibaldi,150,2374,Palermo,PA,Italy
9066,Via del Tritone,157,2374,Sassari,SS,Italy
9067,Via della Repubblica,138,20158,Padua,PD,Italy
9068,Piazza Navona,191,10001,Prato,PO,Italy
9069,Via Dante,194,69696,Vicenza,VI,Italy
9070,Piazza del Popolo,117,85001,Cesena,FC,Italy
9071,Corso Magenta,75,20158,Reggio Emilia,RE,Italy
9072,Vicolo delle Palle,156,69696,Reggio Emilia,RE,Italy
9073,Via XX Settembre,62,20158,Bologna,BO,Italy
9074,Via del Tritone,199,20158,Pescara,PE,Italy
9075,Viale dei Colli Portuensi,71,2374,Florence,FI,Italy
9076,Via Tiburtina,120,77001,Modena,MO,Italy
9077,Via Montenapoleone,110,85001,Udine,UD,Italy
9078,Via della Fortezza,153,46731,Livorno,LI,Italy
9079,Via dei Serpenti,122,2374,Forlì,FC,Italy
9080,Via Panisperna,126,2374,Turin,TO,Italy
9081,Viale dei Colli Portuensi,153,2374,Trieste,TS,Italy
9082,Via della Fortezza,23,85001,Bologna,BO,Italy
9083,Viale dell'Arte,24,20158,Pescara,PE,Italy
9084,Via dei Serpenti,145,20158,Arezzo,AR,Italy
9085,Via Flaminia,197,69696,Livorno,LI,Italy
9086,Viale Trastevere,61,20158,Vicenza,VI,Italy
9087,Viale dei Colli Portuensi,137,85001,Pescara,PE,Italy
9088,Corso Italia,14,46731,Rome,RM,Italy
9089,Via Margutta,68,46731,Livorno,LI,Italy
9090,Via Appia Antica,154,85001,Genoa,GE,Italy
9091,Piazza Navona,40,2374,Bologna,BO,Italy
9092,Vicolo delle Palle,113,77001,Messina,ME,Italy
9093,Via del Corso,64,10001,Verona,VR,Italy
9094,Via della Moscova,62,46731,Livorno,LI,Italy
9095,Viale Ceccarini,100,2374,Milan,MI,Italy
9096,Via Cavour,143,2374,Bolzano,BZ,Italy
9097,Corso Venezia,180,20158,Novara,NO,Italy
9098,Piazza del Popolo,172,85001,Vicenza,VI,Italy
9099,Piazza Navona,174,77001,Milan,MI,Italy
9100,Via XX Settembre,162,2374,Trieste,TS,Italy
9101,Via Montenapoleone,135,46731,Forlì,FC,Italy
9102,Via dei Fori Imperiali,179,60601,Catania,CT,Italy
9103,Via della Repubblica,181,77001,Pescara,PE,Italy
9104,Viale Ceccarini,52,10001,Forlì,FC,Italy
9105,Viale Trastevere,149,90001,Palermo,PA,Italy
9106,Via Tiburtina,56,90001,Naples,NA,Italy
9107,Via della Moscova,12,77001,Monza,MB,Italy
9108,Via dei Serpenti,46,69696,Genoa,GE,Italy
9109,Vicolo Fiori,146,69696,Turin,TO,Italy
9110,Via Cavour,38,69696,Prato,PO,Italy
9111,Via Montenapoleone,24,60601,Terni,TR,Italy
9112,Viale Trastevere,12,60601,Prato,PO,Italy
9113,Vicolo Fiori,53,46731,Reggio Calabria,RC,Italy
9114,Corso Magenta,197,2374,Ravenna,RA,Italy
9115,Via Dante,125,90001,Andria,BT,Italy
9116,Viale Milano,110,46731,Bolzano,BZ,Italy
9117,Via dei Condotti,153,85001,Ferrara,FE,Italy
9118,Corso Venezia,174,20158,Trieste,TS,Italy
9119,Via Tiburtina,149,85001,Milan,MI,Italy
9120,Corso Vittorio Emanuele,139,2374,Terni,TR,Italy
9121,Corso Italia,68,20158,Palermo,PA,Italy
9122,Via Flaminia,172,60601,Piacenza,PC,Italy
9123,Corso Umberto I,26,46731,Terni,TR,Italy
9124,Piazza di Spagna,15,20158,Bergamo,BG,Italy
9125,Corso Italia,45,85001,Arezzo,AR,Italy
9126,Viale Trastevere,165,69696,Trento,TN,Italy
9127,Via della Croce,46,46731,Taranto,TA,Italy
9128,Viale dei Traghetti,5,77001,Novara,NO,Italy
9129,Vicolo Stretto,136,46731,Cesena,FC,Italy
9130,Viale dei Traghetti,95,46731,Trieste,TS,Italy
9131,Viale dell'Arte,151,20158,Sassari,SS,Italy
9132,Viale Milano,79,20158,Novara,NO,Italy
9133,Corso Vittorio Emanuele,150,60601,Messina,ME,Italy
9134,Vicolo delle Erbe,178,46731,Arezzo,AR,Italy
9135,Via Manzoni,165,10001,Rimini,RN,Italy
9136,Via Flaminia,45,10001,Vicenza,VI,Italy
9137,Via dei Serpenti,166,10001,Sassari,SS,Italy
9138,Corso Italia,128,85001,Salerno,SA,Italy
9139,Via della Repubblica,124,60601,Perugia,PG,Italy
9140,Via dei Greci,87,60601,Ancona,AN,Italy
9141,Via XX Settembre,45,46731,Livorno,LI,Italy
9142,Via Garibaldi,138,85001,Rome,RM,Italy
9143,Via della Repubblica,189,20158,Terni,TR,Italy
9144,Corso Venezia,128,60601,Turin,TO,Italy
9145,Vicolo delle Erbe,49,77001,Palermo,PA,Italy
9146,Via Roma,124,69696,Taranto,TA,Italy
9147,Via dei Serpenti,127,85001,Bolzano,BZ,Italy
9148,Via Manzoni,130,20158,Pescara,PE,Italy
9149,Via della Moscova,117,69696,Trieste,TS,Italy
9150,Corso Umberto I,18,20158,Trento,TN,Italy
9151,Corso Garibaldi,55,2374,Vicenza,VI,Italy
9152,Via Panisperna,167,60601,Terni,TR,Italy
9153,Via XX Settembre,27,69696,Novara,NO,Italy
9154,Viale dei Colli Portuensi,104,20158,Modena,MO,Italy
9155,Via Manzoni,175,69696,Arezzo,AR,Italy
9156,Viale dell'Arte,158,46731,Monza,MB,Italy
9157,Via Dante,150,46731,Bolzano,BZ,Italy
9158,Via della Repubblica,198,46731,Latina,LT,Italy
9159,Via della Fortezza,74,90001,Bologna,BO,Italy
9160,Corso Vittorio Emanuele,12,69696,Terni,TR,Italy
9161,Viale Parioli,48,85001,Rome,RM,Italy
9162,Corso Umberto I,160,77001,Ancona,AN,Italy
9163,Viale Parioli,17,69696,Reggio Calabria,RC,Italy
9164,Vicolo Fiori,56,90001,Brescia,BS,Italy
9165,Via Montenapoleone,123,90001,Monza,MB,Italy
9166,Via dei Fori Imperiali,11,60601,Latina,LT,Italy
9167,Via Appia Antica,165,77001,Vicenza,VI,Italy
9168,Via Flaminia,101,2374,Turin,TO,Italy
9169,Via Garibaldi,72,20158,Naples,NA,Italy
9170,Via Flaminia,53,20158,Genoa,GE,Italy
9171,Viale Milano,16,85001,Foggia,FG,Italy
9172,Piazza del Popolo,68,60601,Brescia,BS,Italy
9173,Via Roma,16,20158,Sassari,SS,Italy
9174,Via della Croce,119,10001,Venice,VE,Italy
9175,Corso Umberto I,11,20158,Cesena,FC,Italy
9176,Via della Fortezza,192,90001,Florence,FI,Italy
9177,Corso Italia,22,60601,Terni,TR,Italy
9178,Via dei Fori Imperiali,4,20158,Piacenza,PC,Italy
9179,Viale dei Colli Portuensi,176,85001,Siracusa,SR,Italy
9180,Via della Fortezza,103,20158,Naples,NA,Italy
9181,Piazza San Marco,31,46731,Reggio Emilia,RE,Italy
9182,Via della Moscova,200,77001,Genoa,GE,Italy
9183,Corso Buenos Aires,196,2374,Foggia,FG,Italy
9184,Via della Mosca,144,20158,Foggia,FG,Italy
9185,Viale dell'Arte,46,77001,Livorno,LI,Italy
9186,Corso Italia,194,46731,Trieste,TS,Italy
9187,Corso Buenos Aires,145,10001,Sassari,SS,Italy
9188,Via della Moscova,6,77001,Piacenza,PC,Italy
9189,Via Garibaldi,190,10001,Novara,NO,Italy
9190,Via Giulia,53,10001,Ancona,AN,Italy
9191,Via della Mosca,88,20158,Reggio Emilia,RE,Italy
9192,Via Appia Antica,35,69696,Monza,MB,Italy
9193,Corso Venezia,87,60601,Foggia,FG,Italy
9194,Via della Fortezza,46,10001,Livorno,LI,Italy
9195,Corso Garibaldi,161,77001,Udine,UD,Italy
9196,Corso Buenos Aires,109,69696,Andria,BT,Italy
9197,Corso Umberto I,35,2374,Reggio Emilia,RE,Italy
9198,Via della Repubblica,179,10001,Taranto,TA,Italy
9199,Via dei Serpenti,37,77001,Reggio Calabria,RC,Italy
9200,Via Margutta,145,90001,Genoa,GE,Italy
9201,Vicolo Stretto,113,10001,Ravenna,RA,Italy
9202,Piazza di Spagna,75,10001,Salerno,SA,Italy
9203,Via Flaminia,181,2374,Latina,LT,Italy
9204,Corso Umberto I,7,46731,Bergamo,BG,Italy
9205,Piazza Navona,190,85001,Perugia,PG,Italy
9206,Via della Moscova,67,69696,Latina,LT,Italy
9207,Via della Moscova,85,20158,Bologna,BO,Italy
9208,Via della Repubblica,127,60601,Ancona,AN,Italy
9209,Viale delle Milizie,78,2374,Taranto,TA,Italy
9210,Via Tiburtina,11,2374,Livorno,LI,Italy
9211,Via Giulia,47,60601,Naples,NA,Italy
9212,Piazza di Spagna,15,2374,Palermo,PA,Italy
9213,Viale Parioli,71,60601,Verona,VR,Italy
9214,Viale dei Mille,35,69696,Trento,TN,Italy
9215,Via Montenapoleone,148,46731,Livorno,LI,Italy
9216,Via Montenapoleone,105,60601,Vicenza,VI,Italy
9217,Viale dei Mille,118,77001,Trieste,TS,Italy
9218,Via della Mosca,89,46731,Modena,MO,Italy
9219,Via Panisperna,42,20158,Reggio Emilia,RE,Italy
9220,Vicolo Fiori,137,2374,Ferrara,FE,Italy
9221,Via Giulia,108,10001,Reggio Emilia,RE,Italy
9222,Corso Buenos Aires,164,69696,Rome,RM,Italy
9223,Via XX Settembre,82,90001,Cagliari,CA,Italy
9224,Vicolo Stretto,180,2374,Foggia,FG,Italy
9225,Via XX Settembre,11,46731,Cesena,FC,Italy
9226,Via Giulia,135,85001,Messina,ME,Italy
9227,Via della Moscova,180,69696,Palermo,PA,Italy
9228,Via della Repubblica,53,69696,Florence,FI,Italy
9229,Piazza San Marco,12,85001,Arezzo,AR,Italy
9230,Viale Ceccarini,65,69696,Foggia,FG,Italy
9231,Piazza del Popolo,175,60601,Taranto,TA,Italy
9232,Vicolo delle Erbe,134,90001,Udine,UD,Italy
9233,Vicolo delle Erbe,150,60601,Taranto,TA,Italy
9234,Vicolo delle Erbe,25,77001,Piacenza,PC,Italy
9235,Corso Umberto I,52,77001,Livorno,LI,Italy
9236,Via Panisperna,30,69696,Cesena,FC,Italy
9237,Via della Repubblica,165,20158,Messina,ME,Italy
9238,Corso Umberto I,70,60601,Giugliano in Campania,NA,Italy
9239,Corso Italia,171,69696,Reggio Emilia,RE,Italy
9240,Corso Vittorio Emanuele,69,77001,Modena,MO,Italy
9241,Via Appia Antica,181,90001,Prato,PO,Italy
9242,Vicolo delle Palle,125,10001,Rimini,RN,Italy
9243,Via della Fortezza,75,60601,Pescara,PE,Italy
9244,Via della Repubblica,190,85001,Udine,UD,Italy
9245,Via del Corso,76,77001,Brescia,BS,Italy
9246,Piazza del Popolo,88,2374,Verona,VR,Italy
9247,Corso Venezia,194,46731,Genoa,GE,Italy
9248,Via Cavour,170,69696,Reggio Calabria,RC,Italy
9249,Via Manzoni,11,2374,Milan,MI,Italy
9250,Via XX Settembre,5,60601,Cagliari,CA,Italy
9251,Corso Italia,22,69696,Bolzano,BZ,Italy
9252,Viale dei Mille,189,10001,Monza,MB,Italy
9253,Via Cavour,47,85001,Brescia,BS,Italy
9254,Viale Milano,52,2374,Milan,MI,Italy
9255,Via della Fortezza,13,69696,Giugliano in Campania,NA,Italy
9256,Viale dei Traghetti,190,46731,Livorno,LI,Italy
9257,Via Manzoni,60,20158,Catania,CT,Italy
9258,Via Cavour,84,90001,Vicenza,VI,Italy
9259,Via della Repubblica,78,77001,Ravenna,RA,Italy
9260,Viale Trastevere,200,77001,Catania,CT,Italy
9261,Via Montenapoleone,185,46731,Foggia,FG,Italy
9262,Via Garibaldi,5,60601,Taranto,TA,Italy
9263,Vicolo delle Palle,91,85001,Modena,MO,Italy
9264,Via Manzoni,135,69696,Ravenna,RA,Italy
9265,Via Dante,89,2374,Milan,MI,Italy
9266,Viale dei Mille,198,90001,Cagliari,CA,Italy
9267,Corso Venezia,26,60601,Ferrara,FE,Italy
9268,Via della Fortezza,48,2374,Ancona,AN,Italy
9269,Via Giulia,88,90001,Taranto,TA,Italy
9270,Viale Milano,133,69696,Bari,BA,Italy
9271,Viale dei Traghetti,172,69696,Venice,VE,Italy
9272,Via dei Serpenti,118,69696,Rimini,RN,Italy
9273,Via della Fortezza,45,20158,Padua,PD,Italy
9274,Via della Repubblica,57,69696,Ancona,AN,Italy
9275,Viale dei Colli Portuensi,28,77001,Livorno,LI,Italy
9276,Corso Italia,120,2374,Taranto,TA,Italy
9277,Via della Croce,153,2374,Andria,BT,Italy
9278,Viale dei Mille,36,77001,Cesena,FC,Italy
9279,Corso Magenta,176,90001,Udine,UD,Italy
9280,Vicolo delle Palle,141,20158,Ravenna,RA,Italy
9281,Via del Tritone,57,10001,Bergamo,BG,Italy
9282,Corso Umberto I,81,90001,Salerno,SA,Italy
9283,Via Cavour,107,2374,Brescia,BS,Italy
9284,Viale dei Colli Portuensi,67,46731,Vicenza,VI,Italy
9285,Viale Trastevere,182,46731,Bergamo,BG,Italy
9286,Corso Garibaldi,199,90001,Rimini,RN,Italy
9287,Via Appia Antica,138,2374,Milan,MI,Italy
9288,Corso Magenta,18,46731,Taranto,TA,Italy
9289,Via Tiburtina,59,46731,Trieste,TS,Italy
9290,Viale Milano,177,60601,Padua,PD,Italy
9291,Corso Buenos Aires,18,90001,Milan,MI,Italy
9292,Viale dell'Arte,120,46731,Novara,NO,Italy
9293,Via Appia Antica,198,46731,Rimini,RN,Italy
9294,Corso Italia,25,10001,Ferrara,FE,Italy
9295,Corso Buenos Aires,200,46731,Taranto,TA,Italy
9296,Via Roma,25,20158,Siracusa,SR,Italy
9297,Via dei Fori Imperiali,101,60601,Latina,LT,Italy
9298,Viale Trastevere,154,85001,Foggia,FG,Italy
9299,Viale Parioli,87,60601,Sassari,SS,Italy
9300,Via Margutta,125,46731,Reggio Calabria,RC,Italy
9301,Piazza San Marco,72,10001,Reggio Calabria,RC,Italy
9302,Via Panisperna,31,20158,Naples,NA,Italy
9303,Via Appia Antica,181,90001,Cesena,FC,Italy
9304,Corso Vittorio Emanuele,70,20158,Ancona,AN,Italy
9305,Vicolo Stretto,37,2374,Verona,VR,Italy
9306,Via Giulia,196,77001,Livorno,LI,Italy
9307,Via dei Greci,118,90001,Arezzo,AR,Italy
9308,Via Cavour,109,2374,Turin,TO,Italy
9309,Viale delle Milizie,193,2374,Rome,RM,Italy
9310,Via dei Fori Imperiali,30,77001,Sassari,SS,Italy
9311,Via Manzoni,34,69696,Modena,MO,Italy
9312,Viale dei Colli Portuensi,147,2374,Rome,RM,Italy
9313,Via dei Fori Imperiali,157,46731,Arezzo,AR,Italy
9314,Via della Mosca,99,46731,Bari,BA,Italy
9315,Vicolo Fiori,62,2374,Venice,VE,Italy
9316,Piazza di Spagna,49,85001,Latina,LT,Italy
9317,Via dei Condotti,149,60601,Cesena,FC,Italy
9318,Via dei Greci,175,2374,Pescara,PE,Italy
9319,Via Dante,184,90001,Modena,MO,Italy
